unitid,chronname,city,state,level,control,basic,hbcu,flagship,long_x,lat_y,site,student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,exp_award_percentile,ft_pct,fte_value,fte_percentile,med_sat_value,med_sat_percentile,aid_value,aid_percentile,endow_value,endow_percentile,grad_100_value,grad_100_percentile,grad_150_value,grad_150_percentile,pell_value,pell_percentile,retain_value,retain_percentile,ft_fac_value,ft_fac_percentile,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,similar,state_sector_ct,carnegie_ct,counted_pct,nicknames,cohort_size
204857,Ohio University,Athens,Ohio,4-year,Public,Research Universities--high research activity,NULL,NULL,-82.101064,39.326799,www.ohio.edu,23504,25.5,19.5,21.5,50957,74213,66436,32,71.3,21755,91,1104,76,6185,54,16736,88,47.9,89,66.4,84,23.4,10,78.6,66,65.8,56,2010,45.2,4.8,22.2,15.4,64.5,12.9,1.4,7.5,59.1,7,5.6,11.7,64.1,12,0.7,6.5,156125|234030|176080|227216|229115|225511|200332|133951|178420|157289|133669|228769|139940|238032|216339|230728|219356|105330|232982|161253,34,96,99.7|07,NULL,3970
204866,Ohio University at Zanesville,Zanesville,Ohio,4-year,Public,Associates--Public 4-year Primarily Associates,NULL,NULL,-82.031063,39.96098,www.zanesville.ohiou.edu/,2042,8.4,19.5,21.5,97206,74213,66436,87,43.3,1529,10,NULL,NULL,5002,26,NULL,NULL,19.5,42,38.5,31,41.8,63,51.9,4,35.1,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204848|146393|173142|203526|230171|366252|439288|159382|122843|214795|194392|204486|207661|129774|139463|211477|219578|182865|108092|204820,34,34,89.3|07,NULL,169
204884,Ohio Valley College of Technology,East Liverpool,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-80.570841,40.67908,ovct.edu,183,35.5,34.1,32.8,22820,35515,24795,49,83.6,219,16,NULL,NULL,5223,78,NULL,NULL,47.4,60,61.4,51,81.8,77,64,39,36.8,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205522|215992|439455|197522|194499|224679|219903|134875|133997|205692|175528|160995|205726|205647|151166|404994|260354|442426|377670|430935,42,517,56.4|10,NULL,57
204909,Ohio Wesleyan University,Delaware,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,NULL,NULL,-83.067912,40.296912,www.owu.edu/,1830,19.9,22.6,22.5,144194,79796,101725,86,98.9,1841,63,1123,71,25892,91,102736,87,53.6,68,63.2,66,21.8,17,80.1,64,69,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179955|153834|170301|169080|157818|206525|174792|175980|125727|150400|231712|174747|213251|173647|206589|140696|143084|152390|100937|153162,57,252,96.5|07,NULL,576
204936,Otterbein University,Westerville,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,NULL,NULL,-82.936231,40.12534,www.otterbein.edu,2479,20.1,22.6,22.5,84040,79796,101725,55,89,2640,78,1087,61,14495,54,28859,64,1.7,0,58.9,58,25.5,24,76.4,54,58.6,58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168786|232566|240480|175272|137847|220215|106467|164562|215099|230995|133553|178624|240462|225247|101709|220613|159416|163462|140669|162760,57,169,79.3|07,NULL,632
204945,Owens Community College Toledo,Perrysburg,Ohio,2-year,Public,Associates--Public Urban-serving Multicampus,NULL,NULL,-83.536023,41.588272,https://www.owens.edu,14691,12.5,15.3,16.5,58065,42672,37780,84,34.5,9416,87,NULL,NULL,3335,25,174,16,2,3,6.8,2,42.6,52,49,16,20.3,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210605|122658|187532|239248|156921|191083|109819|217475|212878|117645|114789|134495|117715|130396|138187|165112|223773|160214|221643|194222,25,125,48.9|10,NULL,2157
205027,Pontifical College Josephinum,Columbus,Ohio,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,NULL,NULL,-83.01899,40.119967,www.pcj.edu,135,20.8,22.6,22.5,127177,79796,101725,82,100,125,3,NULL,NULL,4624,7,137636,91,59.1,75,77.3,85,7.6,0,84.2,75,61.1,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,106,57.9|07,NULL,22
205054,Professional Skills Institute,Maumee,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-83.672141,41.58402,www.proskills.edu,311,33.2,34.1,32.8,17378,35515,24795,34,100,490,51,NULL,NULL,3162,7,NULL,NULL,26.7,31,46.7,24,69.3,50,72.2,64,36.5,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222099|369862|369853|368443|207962|122694|437060|157465|201016|203739|236993|445258|154776|250027|418870|364885|211398|189565|211820|118259,42,517,23.7|10,NULL,30
205179,Fortis College at Centerville,Centerville,Ohio,4-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.146046,39.644364,www.fortiscollege.edu,2802,21.2,27.6,24.6,41663,43576,38763,47,100,4527,94,NULL,NULL,6144,91,NULL,NULL,NULL,NULL,NULL,NULL,78.2,82,100,91,32.9,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205887|246974|445090|384209|154767|440271|149310|445470|434575|438735|189653|159197|197285|404912|441919|247065|214290|215646|445452|251075,24,517,61.8|07,NULL,NULL
205203,University of Rio Grande,Rio Grande,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,NULL,NULL,-82.377359,38.88058,www.rio.edu,2206,22,22.6,22.5,45040,79796,101725,15,81.6,1862,63,NULL,NULL,6182,13,10676,35,23,17,32.2,11,66.2,90,50.8,7,48.9,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106485|438416|438601|367884|402615|109013|219718|180258|224402|202541|101693|226471|119173|137810|187648|152336|440536|150172|432241|117627,57,169,56.9|07,NULL,261
205391,School of Advertising Art,Kettering,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.134435,39.680848,www.saa.edu,140,32.5,34.1,32.8,36523,35515,24795,77,98.6,105,3,NULL,NULL,4315,51,NULL,NULL,60.3,75,60.3,48,42.1,11,82.9,88,50,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444927|152424|434566|129613|226879|212434|192156|220002|164058|104805|197832|118286|212993|191959|134422|376039|206394|423670|213914|145239,42,517,100.0|10,NULL,63
205443,Shawnee State University,Portsmouth,Ohio,4-year,Public,Baccalaureate Colleges--Arts & Sciences,NULL,NULL,-82.995357,38.730909,www.shawnee.edu,4255,14.9,19.5,21.5,63954,74213,66436,61,85.4,4070,34,NULL,NULL,5629,41,3661,45,13,21,24.4,8,55.7,89,52,4,48.1,24,2010,7.7,10,24,13,18.6,15.2,7.7,9.5,0,0,0,0,0,0,0,0,214810|181330|107877|170000|156189|233912|181853|213303|228468|143288|127680|214883|180522|139205|153621|219091|139630|248882|178369|191621,34,252,40.3|07,NULL,508
205470,Sinclair Community College,Dayton,Ohio,2-year,Public,Associates--Public Urban-serving Single Campus,NULL,NULL,-84.200628,39.757598,www.sinclair.edu,19176,14.8,15.3,16.5,41140,42672,37780,54,35.3,13779,95,NULL,NULL,3923,49,3199,87,4.7,20,11.5,14,44,56,45.8,9,28.5,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202222|170055|150987|201928|165033|203748|155292|167534|167905|195322|172617|198552|198455|207449|234933|437103|191719|174136|409315|175041,25,31,44.8|10,NULL,2314
205513,Gallipolis Career College,Gallipolis,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-82.256842,38.843023,www.gallipoliscareercollege.edu,105,24.8,34.1,32.8,44027,35515,24795,85,55.2,115,4,NULL,NULL,3068,5,NULL,NULL,21.7,24,21.7,4,95.6,97,15.4,0,8.3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419341|132806|224660|376321|417549|213057|406219|137892|406264|205559|220118|128188|249247|439482|242112|414461|237978|158723|383950|189583,42,517,85.2|10,NULL,23
205522,Daymar College at New Boston,New Boston,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-82.937763,38.751229,www.daymarcollege.edu,87,24.6,34.1,32.8,0,35515,24795,0,81.6,139,6,NULL,NULL,4153,41,NULL,NULL,36.8,47,36.8,14,73,58,NULL,NULL,11.1,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215992|204884|439455|197522|194499|224679|219903|134875|133997|205692|175528|160995|205726|205647|151166|404994|442426|260354|377670|430935,42,517,46.3|10,NULL,19
205559,Daymar College - Lancaster,Lancaster,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-82.652356,39.749383,www.daymarcollege.edu,69,33.8,34.1,32.8,0,35515,24795,0,91.3,66,0,NULL,NULL,5071,74,NULL,NULL,33.3,41,40,17,91.2,94,20,1,6.7,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220118|128188|249247|439482|417549|213057|406219|406264|242112|414461|419341|237978|205513|383950|132806|224660|189583|376321|444042|242972,42,517,32.6|10,NULL,15
205568,Daymar College - Chillicothe,Chillicothe,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-83.0027,39.362601,daymarcollege.edu/,76,41.1,34.1,32.8,140759,35515,24795,99,82.9,132,5,NULL,NULL,4010,35,NULL,NULL,28.3,34,45,22,78.7,70,80,82,18.2,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438294|369516|249609|368805|143075|151209|178183|136075|237996|202435|151616|210359|148399|212090|439738|206631|410283|177302|127787|151944,42,517,53.6|10,NULL,60
205610,Brown Mackie College at Cincinnati,Cincinnati,Ohio,4-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.45701,39.255963,www.brownmackie.edu,1045,31.5,27.6,24.6,38691,43576,38763,40,100,1089,74,NULL,NULL,3918,27,NULL,NULL,NULL,NULL,NULL,NULL,82.7,92,66.7,68,19.7,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204316|365204|440299|367112|369905|188517|204060|433563|363439|215433|434821|189592|439570|103945|157021|147749|189574|203720|206224|420103,24,517,100.0|07,NULL,NULL
205647,Brown Mackie College at Akron,Akron,Ohio,4-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-81.590449,41.096846,www.brownmackie.edu,694,36,27.6,24.6,41157,43576,38763,45,100,770,63,NULL,NULL,3613,12,NULL,NULL,NULL,NULL,NULL,NULL,81.8,90,0,0,15.9,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160995|219903|134875|224679|237437|194499|197522|439455|215992|205522|442426|204884|260354|377670|133997|205726|147749|189574|203720|206224,24,517,100.0|07,NULL,NULL
205708,Lincoln College of Technology - Cincinnati Tri-County,Cincinnati,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.473496,39.285561,www.lincolnedu.com/campus/cincinnati-tri-county-oh,123,48.8,34.1,32.8,0,35515,24795,0,100,272,25,NULL,NULL,1930,2,NULL,NULL,33.8,44,36.4,14,97,98,49.1,12,77.8,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434140|441025|410070|408039|443650|178110|243841|105659|387925|140003|442745|375489|438638|127787|105543|157599|177302|410283|126401|206631,42,517,88.5|10,NULL,195
205726,Lincoln College of Technology at Dayton,Dayton,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.194755,39.762276,www.lincolnedu.com,58,41.6,34.1,32.8,119379,35515,24795,98,100,188,13,NULL,NULL,1726,2,NULL,NULL,25.7,30,25.7,7,86.7,85,31.9,3,80,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175528|205692|151166|404994|219903|205717|224679|134875|194499|197522|430935|439455|215992|205522|204884|133997|205647|160995|237437|441399,42,517,94.4|10,NULL,113
205841,Stark State College,North Canton,Ohio,2-year,Public,Associates--Public Rural-serving Large,NULL,NULL,-81.437798,40.869332,www.starkstate.edu,15450,14.8,15.3,16.5,44069,42672,37780,61,28.9,7707,82,NULL,NULL,3086,19,526,41,3.4,12,9.2,8,60,88,45.6,8,28.8,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236692|115861|153311|151005|167376|169275|145682|193283|203155|226578|150978|209038|224350|181640|101295|222576|209940|101286|157711|177472,25,128,39.3|10,NULL,1799
205887,Stautzenberger College,Maumee,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-83.68506,41.58344,www.sctoday.edu,790,31.4,34.1,32.8,25846,35515,24795,57,48.5,696,66,NULL,NULL,3654,18,NULL,NULL,13.6,15,26.4,7,79.7,73,50.8,13,20.8,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246974|445090|384209|154767|440271|149310|445470|434575|438735|205179|189653|159197|441919|247065|404912|214290|215646|445452|251075|445115,42,517,29.6|10,NULL,110
205957,Franciscan University of Steubenville,Steubenville,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,NULL,NULL,-80.623094,40.376086,www.franciscan.edu,2112,24.9,22.6,22.5,53942,79796,101725,25,94.2,2095,69,1163,79,7819,19,17992,50,60.8,77,71.3,79,26.4,27,86.3,79,52.8,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232681|191968|197197|217165|209825|118888|173160|230807|215929|219833|147660|240268|201548|141097|181002|236230|222178|217819|137546|177214,57,169,69.7|07,NULL,436
205966,Southern State Community College,Hillsboro,Ohio,2-year,Public,Associates--Public Rural-serving Medium,NULL,NULL,-83.614085,39.236924,www.sscc.edu,2431,21.3,15.3,16.5,33286,42672,37780,36,48.3,2418,39,NULL,NULL,3529,32,801,51,12.3,63,21.8,55,59.9,88,46.9,10,36,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143613|199722|177135|199908|156860|207236|207740|168607|171155|178448|195988|173735|175883|228608|229319|238014|176169|210234|203678|210155,25,289,42.4|10,NULL,514
206002,Ohio Mid-Western College,Cincinnati,Ohio,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,NULL,NULL,-84.447226,39.288512,omw.edu,140,7.6,22.6,22.5,271188,79796,101725,97,96.4,92,2,NULL,NULL,14895,56,NULL,NULL,0,0,0,0,84.7,97,35.6,1,33.3,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,106,45.5|07,NULL,10
206011,Terra State Community College,Fremont,Ohio,2-year,Public,Associates--Public Rural-serving Medium,NULL,NULL,-83.158583,41.353137,www.terra.edu,2923,10.8,15.3,16.5,46943,42672,37780,67,37.4,2119,33,NULL,NULL,3898,48,1676,70,5.7,29,12.3,17,51,73,39.7,2,13.3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,199740|233903|199324|233648|240198|153922|174473|166957|130891|157739|208318|173559|153533|173638|199087|123484|239220|203881|145521|181817,25,289,37.4|10,NULL,513
206048,Tiffin University,Tiffin,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,NULL,NULL,-83.18355,41.119193,www.tiffin.edu,3764,11.1,22.6,22.5,35248,79796,101725,8,57,4127,89,969,19,7035,17,1541,5,33.8,36,43.2,27,61.7,87,64.9,23,22.2,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,207847|222831|139764|138983|229160|210775|193292|366711|151102|130314|206349|110495|377564|137032|151306|212832|180179|171146|159966|216694,57,386,96.9|07,NULL,308
206084,University of Toledo,Toledo,Ohio,4-year,Public,Research Universities--high research activity,NULL,NULL,-83.615225,41.65795,www.utoledo.edu/,16153,18,19.5,21.5,78185,74213,66436,77,80.7,15399,80,1031,55,6998,70,2657,35,23.2,53,46.4,51,37.9,48,68.1,30,76,77,2010,22.4,4.2,31.4,19.1,43.8,11.9,5,11.7,48,7.3,11.1,12.1,53.9,11.9,3.3,9,206604|200800|230038|243221|199847|190576|196468|112251|179548|220075|110361|199032|443915|215947|110370|172051|106245|180948|406006|188641,34,96,75.4|07,NULL,3383
206093,Kaplan Career Institute - Cleveland Campus,Brooklyn,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-81.747176,41.419719,www.kaplancareerinstitute.com/cleveland-oh/,302,28.4,34.1,32.8,24921,35515,24795,56,100,464,49,NULL,NULL,3071,5,NULL,NULL,0,0,70,73,43.5,12,65.7,44,11.1,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119438|447069|448363|146700|226277|406033|445726|372772|450429|431886|450261|229036|223472|448576|447582|447634|447236|449117|111638|447120,42,517,NULL,NULL,223
206224,Trumbull Business College,Warren,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-80.782192,41.211596,www.trumbull.edu,240,41.3,34.1,32.8,43628,35515,24795,84,69.2,222,17,NULL,NULL,4486,56,NULL,NULL,25,29,26.9,7,92.8,95,56.2,20,26.2,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203720|420103|377652|189574|147749|215433|434821|363439|189592|439570|103945|433563|204060|442426|260354|188517|369905|377670|367112|237437,42,517,47.7|10,NULL,52
206279,Union Institute & University,Cincinnati,Ohio,4-year,Private not-for-profit,Doctoral/Research Universities,NULL,NULL,-84.500139,39.126856,www.myunion.edu,1241,52.7,22.6,22.5,32785,79796,101725,7,62.4,1125,40,NULL,NULL,3987,4,543,2,25,20,31.2,11,60.8,87,44.4,3,14.4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157757|173984|168740|131113|242653|117140|142276|106245|193654|231651|220075|209612|168421|241331|149514|110316|436438|110468|137148|413413,57,79,6.3|07,NULL,16
206330,Urbana University,Urbana,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,NULL,NULL,-83.760035,40.099881,www.urbana.edu,1584,18,22.6,22.5,73452,79796,101725,46,47.7,1020,37,NULL,NULL,11683,37,2960,10,23.8,18,29.6,9,35.3,45,78.9,61,100,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151388|167394|207306|195173|237358|207351|142328|231420|237385|230931|165529|146825|218238|152266|198899|218742|216542|206507|231554|198808,57,343,49.1|07,NULL,240
206349,Ursuline College,Pepper Pike,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,NULL,NULL,-81.466716,41.494971,www.ursuline.edu,805,31.4,22.6,22.5,51094,79796,101725,21,68,730,26,1018,35,12213,40,17022,49,28.2,25,50,40,42.3,61,65.2,23,31.9,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210775|180179|171146|159966|377564|169910|216694|137032|212832|193292|138983|229160|206048|229018|190725|193353|204264|207847|139764|219602,57,106,38.1|07,NULL,110
206394,Virginia Marti College of Art & Design,Lakewood,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-81.769737,41.484039,www.vmcad.edu,173,30.8,34.1,32.8,59090,35515,24795,92,54.3,167,9,NULL,NULL,4247,46,NULL,NULL,8.6,8,48.6,26,55.3,25,70.6,57,12.2,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,423670|191959|212993|134422|157270|376136|164641|366678|226879|126924|438258|440110|445203|104805|152220|118286|223463|246035|212072|444927,42,517,49.3|10,NULL,35
206437,Walsh University,North Canton,Ohio,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,NULL,NULL,-81.36911,40.873295,www.walsh.edu,2385,21.8,22.6,22.5,56804,79796,101725,28,80.3,2157,70,1047,47,13168,46,6031,21,43.7,51,55.2,50,33.1,40,73.5,45,44.3,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219198|155900|173124|200253|174358|230603|175078|232609|213321|173045|203085|207865|226383|236452|183062|232672|176035|203775|238078|213987,57,169,74.8|07,NULL,453
206446,Washington State Community College (Ohio),Marietta,Ohio,2-year,Public,Associates--Public Rural-serving Medium,NULL,NULL,-81.434842,39.431312,www.wscc.edu,1759,27.4,15.3,16.5,29674,42672,37780,27,41,1346,18,NULL,NULL,3871,46,235,23,8.5,46,15.5,30,45.8,60,60.9,66,29,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,176354|204255|199476|207290|201283|218487|218858|138956|140942|176239|222822|218140|107327|179715|175829|248776|171234|175643|101897|175573,25,289,51.1|10,NULL,317
206491,Wilberforce University,Wilberforce,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,X,NULL,-83.879358,39.707993,www.wilberforce.edu,463,17.9,22.6,22.5,99677,79796,101725,68,97.4,507,19,NULL,NULL,11178,34,20831,55,39.4,45,66.7,72,82.3,97,74.1,46,38.7,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233499|133526|227429|220604|199582|106306|106412|107600|101675|133979|102270|177551|199643|198862|207209|218919|229887|217721|228884|218399,57,343,89.2|07,NULL,33
206507,Wilmington College (Ohio),Wilmington,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,NULL,NULL,-83.817271,39.441097,www.wilmington.edu,1169,22.9,22.6,22.5,63847,79796,101725,35,88.1,1202,43,1006,30,16686,65,25792,60,33.1,34,38.4,19,44.8,66,81.8,69,71.6,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231554|198808|151333|218742|216542|218229|152266|230931|224527|152363|198899|197911|231420|237358|218238|142328|207351|165529|226587|207306,57,343,80.6|07,NULL,414
206525,Wittenberg University,Springfield,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,NULL,NULL,-83.814082,39.937463,www.wittenberg.edu,1959,19.6,22.6,22.5,129957,79796,101725,82,94.6,1972,66,1119,70,21855,85,46513,76,58.6,74,62.6,65,26.4,27,74.4,47,66.8,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174792|170301|169080|204909|179955|153834|157818|175980|125727|150400|231712|143084|206589|152390|140696|174747|100937|213251|173647|153162,57,252,92.1|07,NULL,551
206589,College of Wooster,Wooster,Ohio,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,NULL,NULL,-81.934674,40.81046,www.wooster.edu,2116,20.7,22.6,22.5,159473,79796,101725,88,98.2,2020,67,1231,86,24917,90,122323,90,70.5,86,75,83,19.4,13,87.1,81,81.1,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213251|173647|153162|150400|210669|214175|231712|150455|218973|170301|204909|179955|206525|153834|169080|174792|157818|175980|125727|210401,57,252,97.5|07,NULL,545
206604,Wright State University,Dayton,Ohio,4-year,Public,Research Universities--high research activity,NULL,NULL,-84.064881,39.780634,www.wright.edu,12796,18.5,19.5,21.5,72050,74213,66436,72,78,12000,73,NULL,NULL,5964,47,7190,68,18.9,41,41.4,36,40.5,58,61.5,15,79,82,2010,20.3,3.4,35,18.4,44,9.2,6.9,12.3,49.5,3.8,12.3,12.3,57.2,7.8,4,7.8,206084|200800|230038|243221|199847|190576|196468|112251|110370|219949|179548|167729|180814|220075|110361|106245|155520|199032|214971|440420,34,96,69.8|07,NULL,2371
